,SAC 0,Exports,SJR,DICU,Vern EC,SF_Tide,DXC
1961-02-20,32767.829956054688,4254.640102386475,1874.037109375,123.81771087646484,948.1246948242188,4.6809000968933105,0.0
1961-02-21,32767.829956054688,4254.640102386475,1874.037109375,123.81771087646484,948.1246948242188,4.613100051879883,0.0
1961-02-22,32767.829956054688,4254.640102386475,1874.037109375,123.81771087646484,948.1246948242188,4.595600128173828,0.0
1961-02-23,32767.829956054688,4254.640102386475,1874.037109375,123.81771087646484,948.1246948242188,4.682400226593018,0.0
1961-02-24,32767.829956054688,4254.640102386475,1874.037109375,123.81771087646484,948.1246948242188,4.87470006942749,0.0
1961-02-25,32767.829956054688,4254.640102386475,1874.037109375,123.81771087646484,948.1246948242188,5.100800037384033,0.0
1961-02-26,32767.829956054688,4254.640102386475,1874.037109375,123.81771087646484,948.1246948242188,5.294400215148926,0.0
1961-02-27,32767.829956054688,4254.640102386475,1874.037109375,123.81771087646484,948.1246948242188,5.5455002784729,0.0
1961-02-28,32767.829956054688,4254.640102386475,1874.037109375,123.81771087646484,948.1246948242188,5.585700035095215,0.0
1961-03-01,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,5.5335001945495605,0.0
1961-03-02,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,5.317300319671631,0.0
1961-03-03,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,5.004799842834473,0.0
1961-03-04,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,4.448599815368652,0.0
1961-03-05,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,4.267300128936768,0.0
1961-03-06,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,4.268899917602539,0.0
1961-03-07,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,4.460099697113037,0.0
1961-03-08,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,4.612500190734863,0.0
1961-03-09,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,4.815700054168701,0.0
1961-03-10,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,5.168600082397461,0.0
1961-03-11,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,5.641200065612793,0.0
1961-03-12,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,6.155599594116211,0.0
1961-03-13,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,6.5829997062683105,0.0
1961-03-14,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,6.781899929046631,0.0
1961-03-15,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,6.760300159454346,0.0
1961-03-16,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,6.4527997970581055,0.0
1961-03-17,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,5.780799865722656,0.0
1961-03-18,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,5.499500274658203,0.0
1961-03-19,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,5.686700344085693,0.0
1961-03-20,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,5.473999977111816,0.0
1961-03-21,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,5.117199897766113,0.0
1961-03-22,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,4.731500148773193,0.0
1961-03-23,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,4.367700099945068,0.0
1961-03-24,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,4.151500225067139,0.0
1961-03-25,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,4.131999969482422,0.0
1961-03-26,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,4.265699863433838,0.0
1961-03-27,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,4.433899879455566,0.0
1961-03-28,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,4.606900215148926,0.0
1961-03-29,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,4.646699905395508,0.0
1961-03-30,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,4.626699924468994,0.0
1961-03-31,20227.334716796875,5133.392230987549,2105.12939453125,179.59532165527344,821.6043701171875,4.586900234222412,0.0
1961-04-01,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,4.8541998863220215,0.0
1961-04-02,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,5.195800304412842,0.0
1961-04-03,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,5.270400047302246,0.0
1961-04-04,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,5.611599922180176,0.0
1961-04-05,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,5.594900131225586,0.0
1961-04-06,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,5.5055999755859375,0.0
1961-04-07,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,5.362199783325195,0.0
1961-04-08,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,5.228299617767334,0.0
1961-04-09,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,5.23829984664917,0.0
1961-04-10,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,5.357600212097168,0.0
1961-04-11,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,5.521200180053711,0.0
1961-04-12,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,5.727400302886963,0.0
1961-04-13,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,5.620299816131592,0.0
1961-04-14,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,5.85099983215332,0.0
1961-04-15,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,6.2459001541137695,0.0
1961-04-16,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,6.314300060272217,0.0
1961-04-17,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,6.171600341796875,0.0
1961-04-18,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,5.977599620819092,0.0
1961-04-19,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,5.473599910736084,0.0
1961-04-20,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,4.9477996826171875,0.0
1961-04-21,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,4.390599727630615,0.0
1961-04-22,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,3.9238998889923096,0.0
1961-04-23,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,3.8928000926971436,0.0
1961-04-24,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,4.016200065612793,0.0
1961-04-25,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,4.148200035095215,0.0
1961-04-26,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,4.22599983215332,0.0
1961-04-27,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,4.364299774169922,0.0
1961-04-28,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,4.823899745941162,0.0
1961-04-29,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,5.464000225067139,0.0
1961-04-30,10687.103553771973,1800.0084342956543,1538.71923828125,1685.369384765625,587.115478515625,6.073300361633301,0.0
1961-05-01,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,6.413700103759766,0.0
1961-05-02,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,6.6545000076293945,0.0
1961-05-03,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,6.704400062561035,0.0
1961-05-04,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,6.656599998474121,0.0
1961-05-05,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,6.306300163269043,0.0
1961-05-06,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,5.827900409698486,0.0
1961-05-07,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,5.313299655914307,0.0
1961-05-08,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,5.353600025177002,0.0
1961-05-09,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,5.429500102996826,0.0
1961-05-10,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,5.382200241088867,0.0
1961-05-11,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,5.4079999923706055,0.0
1961-05-12,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,6.09660005569458,0.0
1961-05-13,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,6.511199951171875,0.0
1961-05-14,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,6.799099922180176,0.0
1961-05-15,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,6.721400260925293,0.0
1961-05-16,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,6.450700283050537,0.0
1961-05-17,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,6.228899955749512,0.0
1961-05-18,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,5.862499713897705,0.0
1961-05-19,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,5.184100151062012,0.0
1961-05-20,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,4.578499794006348,0.0
1961-05-21,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,4.197800159454346,0.0
1961-05-22,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,4.097599983215332,0.0
1961-05-23,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,4.083499908447266,0.0
1961-05-24,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,4.098299980163574,0.0
1961-05-25,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,4.076300144195557,0.0
1961-05-26,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,4.833700180053711,0.0
1961-05-27,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,5.632599830627441,0.0
1961-05-28,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,6.484499931335449,0.0
1961-05-29,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,7.0233001708984375,0.0
1961-05-30,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,7.494900226593018,0.0
1961-05-31,10246.732506752014,1878.0297813415527,1570.69482421875,2290.871337890625,595.155029296875,7.692800045013428,0.0
1961-06-01,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,7.418300151824951,1.0
1961-06-02,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,7.388199806213379,1.0
1961-06-03,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,6.751800060272217,1.0
1961-06-04,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,5.933700084686279,1.0
1961-06-05,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,5.684299945831299,1.0
1961-06-06,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,5.458600044250488,1.0
1961-06-07,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,5.200200080871582,1.0
1961-06-08,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,5.370700359344482,1.0
1961-06-09,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,6.033900260925293,1.0
1961-06-10,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,6.437099933624268,1.0
1961-06-11,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,6.856500148773193,1.0
1961-06-12,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,6.919600009918213,1.0
1961-06-13,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,6.785999774932861,1.0
1961-06-14,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,6.612099647521973,1.0
1961-06-15,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,6.168799877166748,1.0
1961-06-16,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,5.932000160217285,1.0
1961-06-17,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,5.483599662780762,1.0
1961-06-18,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,4.786300182342529,1.0
1961-06-19,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,4.428500175476074,1.0
1961-06-20,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,4.225299835205078,1.0
1961-06-21,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,4.1016998291015625,1.0
1961-06-22,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,3.9953999519348145,1.0
1961-06-23,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,4.3668999671936035,1.0
1961-06-24,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,5.365000247955322,1.0
1961-06-25,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,6.2829999923706055,1.0
1961-06-26,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,7.005799770355225,1.0
1961-06-27,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,7.766900062561035,0.0
1961-06-28,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,8.205400466918945,0.0
1961-06-29,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,8.230999946594238,0.0
1961-06-30,13593.589926719666,3368.496971130371,1012.2868041992188,4318.3779296875,648.3745727539062,7.736000061035156,0.0
1961-07-01,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,7.637499809265137,1.0
1961-07-02,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,6.820400238037109,1.0
1961-07-03,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,6.090500354766846,1.0
1961-07-04,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,5.700999736785889,1.0
1961-07-05,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,5.254799842834473,1.0
1961-07-06,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,5.045599937438965,1.0
1961-07-07,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,5.59660005569458,1.0
1961-07-08,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,6.091800212860107,1.0
1961-07-09,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,6.507400035858154,1.0
1961-07-10,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,6.688499927520752,1.0
1961-07-11,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,6.697600364685059,1.0
1961-07-12,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,6.6743998527526855,1.0
1961-07-13,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,6.39300012588501,1.0
1961-07-14,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,6.109000205993652,1.0
1961-07-15,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,5.732600212097168,1.0
1961-07-16,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,5.369200229644775,1.0
1961-07-17,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,4.725399971008301,1.0
1961-07-18,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,4.392199993133545,1.0
1961-07-19,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,4.0941996574401855,1.0
1961-07-20,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,3.8859000205993652,1.0
1961-07-21,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,4.37470006942749,1.0
1961-07-22,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,4.763499736785889,1.0
1961-07-23,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,5.530300140380859,1.0
1961-07-24,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,6.4947004318237305,1.0
1961-07-25,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,7.3856000900268555,1.0
1961-07-26,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,8.024100303649902,1.0
1961-07-27,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,8.285900115966797,1.0
1961-07-28,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,8.101300239562988,1.0
1961-07-29,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,7.621799945831299,1.0
1961-07-30,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,7.339999675750732,1.0
1961-07-31,20542.10723543167,11673.767906188965,820.4916381835938,4598.78564453125,648.3579711914062,6.2957000732421875,1.0
1961-08-01,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,5.67140007019043,1.0
1961-08-02,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,5.0264997482299805,1.0
1961-08-03,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,5.130199909210205,1.0
1961-08-04,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,5.191499710083008,1.0
1961-08-05,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,5.501999855041504,1.0
1961-08-06,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,5.811399936676025,1.0
1961-08-07,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,6.0320000648498535,1.0
1961-08-08,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,6.143799781799316,1.0
1961-08-09,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,6.276399612426758,1.0
1961-08-10,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,6.18589973449707,1.0
1961-08-11,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,6.00600004196167,1.0
1961-08-12,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,5.71999979019165,1.0
1961-08-13,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,5.181699752807617,1.0
1961-08-14,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,4.934499740600586,1.0
1961-08-15,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,4.40339994430542,1.0
1961-08-16,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,4.1240997314453125,1.0
1961-08-17,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,3.679300308227539,1.0
1961-08-18,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,4.099999904632568,1.0
1961-08-19,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,4.687699794769287,1.0
1961-08-20,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,5.180000305175781,1.0
1961-08-21,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,5.683700084686279,1.0
1961-08-22,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,6.502200126647949,1.0
1961-08-23,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,7.19980001449585,1.0
1961-08-24,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,7.613100051879883,1.0
1961-08-25,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,7.730999946594238,1.0
1961-08-26,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,7.483099937438965,1.0
1961-08-27,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,6.8429999351501465,1.0
1961-08-28,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,6.289899826049805,1.0
1961-08-29,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,5.64769983291626,1.0
1961-08-30,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,5.210400104522705,1.0
1961-08-31,13581.04713010788,7785.022731781006,950.8338623046875,2862.75830078125,638.14306640625,5.069100379943848,1.0
1961-09-01,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,4.935600280761719,1.0
1961-09-02,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,4.9014997482299805,1.0
1961-09-03,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,4.881499767303467,1.0
1961-09-04,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,5.035099983215332,1.0
1961-09-05,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,5.271500110626221,1.0
1961-09-06,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,5.488399982452393,1.0
1961-09-07,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,5.520999908447266,1.0
1961-09-08,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,5.450700283050537,1.0
1961-09-09,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,5.318000316619873,1.0
1961-09-10,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,4.9751996994018555,1.0
1961-09-11,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,4.535200119018555,1.0
1961-09-12,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,4.3678998947143555,1.0
1961-09-13,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,4.28249979019165,1.0
1961-09-14,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,4.446599960327148,1.0
1961-09-15,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,4.504700183868408,1.0
1961-09-16,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,4.634200096130371,1.0
1961-09-17,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,4.884099960327148,1.0
1961-09-18,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,5.269000053405762,1.0
1961-09-19,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,5.465399742126465,1.0
1961-09-20,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,6.038399696350098,1.0
1961-09-21,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,6.52239990234375,1.0
1961-09-22,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,6.7652997970581055,1.0
1961-09-23,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,6.658200263977051,1.0
1961-09-24,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,6.1763997077941895,1.0
1961-09-25,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,5.982300281524658,1.0
1961-09-26,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,6.0665998458862305,1.0
1961-09-27,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,5.957499980926514,1.0
1961-09-28,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,5.658200263977051,1.0
1961-09-29,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,5.213799953460693,1.0
1961-09-30,10712.0520195961,7340.671085357666,1388.691650390625,1664.2198486328125,607.63720703125,4.780900001525879,1.0
1961-10-01,8451.307605743408,4678.9459800720215,1624.518310546875,1404.6920166015625,590.296630859375,4.479499816894531,1.0
1961-10-02,8451.307605743408,4678.9459800720215,1624.518310546875,1404.6920166015625,590.296630859375,4.2235002517700195,1.0
1961-10-03,8451.307605743408,4678.9459800720215,1624.518310546875,1404.6920166015625,590.296630859375,4.35390043258667,1.0
1961-10-04,8451.307605743408,4678.9459800720215,1624.518310546875,1404.6920166015625,590.296630859375,4.436500072479248,1.0
1961-10-05,8451.307605743408,4678.9459800720215,1624.518310546875,1404.6920166015625,590.296630859375,4.53339958190918,1.0
1961-10-06,8451.307605743408,4678.9459800720215,1624.518310546875,1404.6920166015625,590.296630859375,4.578099727630615,1.0
1961-10-07,8451.307605743408,4678.9459800720215,1624.518310546875,1404.6920166015625,590.296630859375,4.52340030670166,1.0
1961-10-08,8451.307605743408,4678.9459800720215,1624.518310546875,1404.6920166015625,590.296630859375,4.557100296020508,1.0
1961-10-09,8451.307605743408,4678.9459800720215,1624.518310546875,1404.6920166015625,590.296630859375,4.830199718475342,1.0
1961-10-10,8451.307605743408,4678.9459800720215,1624.518310546875,1404.6920166015625,590.296630859375,5.0725998878479,1.0
1961-10-11,8451.307605743408,4678.9459800720215,1624.518310546875,1404.6920166015625,590.296630859375,5.43880033493042,1.0
1961-10-12,8451.307605743408,4678.9459800720215,1624.518310546875,1404.6920166015625,590.296630859375,5.520500183105469,1.0
1961-10-13,8451.307605743408,4678.9459800720215,1624.518310546875,1404.6920166015625,590.296630859375,5.537499904632568,1.0
